2015-12-16 18:51:33.7057|Info|Sensor_Service.Sensor..ctor| message :  Avvio Servizio Sensor 
2015-12-16 18:56:47.9589|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 1 
2015-12-16 18:56:47.9589|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:47.9589|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:48.9660|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:49.9670|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:50.9681|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:51.9692|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:52.9702|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:53.9713|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:54.9724|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:55.9734|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:56.9745|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 9 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 8 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 7 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 6 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 5 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 4 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 3 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 2 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:57.9755|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 1 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:56:57.9755|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:58.9865|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:56:59.9876|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:00.9886|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:01.9897|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:02.9908|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:03.9918|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:04.9929|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:06.0060|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:07.0070|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 9 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 8 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 7 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 6 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 5 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 4 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 3 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 2 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:08.0081|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 1 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:08.0081|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:09.0211|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:09.8362|Info|Sensor_Service.ConnectionSetAndOpen.DoAcceptSocketCallback| message :  Client connected: 127.0.0.1:7000  
2015-12-16 18:57:10.0222|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:11.0232|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:12.0243|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:13.0253|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:14.0264|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:15.0275|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:16.0285|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:17.0296|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:18.0306|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:18.0306|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 9 
2015-12-16 18:57:18.0306|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:18.0306|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:18.0306|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 8 
2015-12-16 18:57:18.0306|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:18.0306|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:20.5328|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 9: message Timeout 
2015-12-16 18:57:20.5328|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:20.5328|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 7 
2015-12-16 18:57:20.5328|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:20.5328|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:20.5328|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 6 
2015-12-16 18:57:20.5328|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:20.5328|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:20.5328|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 5 
2015-12-16 18:57:20.5368|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:20.5368|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:23.0359|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 3: message Timeout 
2015-12-16 18:57:23.0369|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 3: message Timeout 
2015-12-16 18:57:23.0369|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:23.0369|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 3 
2015-12-16 18:57:23.0369|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:23.0369|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:25.5391|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 5: message Timeout 
2015-12-16 18:57:25.5391|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:25.5391|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 2 
2015-12-16 18:57:25.5391|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:25.5391|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:28.0412|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 6: message Timeout 
2015-12-16 18:57:28.0412|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:28.0412|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 10 
2015-12-16 18:57:28.0412|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:28.0412|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:30.5434|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 7: message Timeout 
2015-12-16 18:57:30.5434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:30.5434|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 9 
2015-12-16 18:57:30.5434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:30.5434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:30.5434|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 8 
2015-12-16 18:57:30.5434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:30.5434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:33.0465|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 9: message Timeout 
2015-12-16 18:57:33.0465|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:33.0465|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 7 
2015-12-16 18:57:33.0465|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:33.0465|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:33.0465|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 6 
2015-12-16 18:57:33.0465|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:33.0465|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:33.0465|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 5 
2015-12-16 18:57:33.0465|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:33.0465|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:35.5507|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 3: message Timeout 
2015-12-16 18:57:35.5507|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:35.5507|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 4 
2015-12-16 18:57:35.5507|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:35.5526|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:38.0528|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 4: message Timeout 
2015-12-16 18:57:38.0528|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:38.0528|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 12 
2015-12-16 18:57:38.0528|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:38.0528|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:40.5549|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 5: message Timeout 
2015-12-16 18:57:40.5549|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:40.5549|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 11 
2015-12-16 18:57:40.5549|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:40.5549|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:43.0571|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 6: message Timeout 
2015-12-16 18:57:43.0571|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:43.0571|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 10 
2015-12-16 18:57:43.0571|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:43.0571|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:45.5592|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 7: message Timeout 
2015-12-16 18:57:45.5592|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:45.5592|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 9 
2015-12-16 18:57:45.5592|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:45.5592|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:45.5592|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 8 
2015-12-16 18:57:45.5592|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:45.5592|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:48.0624|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 9: message Timeout 
2015-12-16 18:57:48.0624|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:48.0624|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 16 
2015-12-16 18:57:48.0624|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:48.0624|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:48.0624|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 15 
2015-12-16 18:57:48.0624|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:48.0624|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:48.0624|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 14 
2015-12-16 18:57:48.0624|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:48.0624|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:50.5665|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 3: message Timeout 
2015-12-16 18:57:50.5665|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:50.5665|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 13 
2015-12-16 18:57:50.5665|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:50.5665|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:53.0687|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 4: message Timeout 
2015-12-16 18:57:53.0687|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:53.0687|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 12 
2015-12-16 18:57:53.0687|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:53.0687|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:55.5708|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 5: message Timeout 
2015-12-16 18:57:55.5708|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:55.5708|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 11 
2015-12-16 18:57:55.5708|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:55.5708|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:57:58.0730|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 6: message Timeout 
2015-12-16 18:57:58.0730|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:57:58.0730|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 19 
2015-12-16 18:57:58.0730|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:57:58.0730|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:58:00.5750|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 7: message Timeout 
2015-12-16 18:58:00.5750|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:58:00.5750|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 18 
2015-12-16 18:58:00.5750|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:58:00.5750|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:58:00.5750|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 17 
2015-12-16 18:58:00.5750|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:58:00.5750|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:58:03.0781|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 9: message Timeout 
2015-12-16 18:58:03.0781|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:58:03.0781|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 16 
2015-12-16 18:58:03.0781|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:58:03.0781|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:58:03.0781|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 15 
2015-12-16 18:58:03.0781|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:58:03.0781|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:58:03.0781|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 14 
2015-12-16 18:58:03.0781|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:58:03.0781|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:58:05.5823|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 3: message Timeout 
2015-12-16 18:58:05.5823|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:58:05.5823|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 13 
2015-12-16 18:58:05.5823|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:58:05.5823|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
